Folder,File,Error,Time
phoneRawDataFile-20909000001891-1575381434735,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001891-1575381434735,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001863-1575381420058,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001863-1575381420058,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001902-1575381428182,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001902-1575381428182,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001868-1575381423148,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001868-1575381423148,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001865-1575381431885,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001865-1575381431885,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001914-1575381442986,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001914-1575381442986,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001828-1575381424032,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001828-1575381424032,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001911-1575381435351,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001911-1575381435351,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001855-1575381433218,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001855-1575381433218,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001825-1575381424920,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001825-1575381424920,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:57
phoneRawDataFile-20909000001864-1575381419409,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001864-1575381419409,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001864-1575381419409,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001837-1575381411583,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001837-1575381411583,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001837-1575381411583,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001890-1575381419449,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001890-1575381419449,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001890-1575381419449,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001849-1575381418280,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001849-1575381418280,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001849-1575381418280,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001869-1575381417745,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001869-1575381417745,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001869-1575381417745,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001851-1575381418867,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001851-1575381418867,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001851-1575381418867,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001912-1575381419770,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001912-1575381419770,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001912-1575381419770,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001878-1575381413888,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001878-1575381413888,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001878-1575381413888,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001888-1575381409482,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001888-1575381409482,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001888-1575381409482,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001876-1575381408590,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001876-1575381408590,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001876-1575381408590,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001870-1575381417577,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001870-1575381417577,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001870-1575381417577,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001907-1575381417093,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001907-1575381417093,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001907-1575381417093,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001839-1575381416177,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001839-1575381416177,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001895-1575381415329,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001895-1575381415329,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001820-1575381418572,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001820-1575381418572,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001836-1575381411481,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001836-1575381411481,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001908-1575381418143,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001908-1575381418143,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001842-1575381415901,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001842-1575381415901,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001881-1575381418984,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001881-1575381418984,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001859-1575381416743,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001859-1575381416743,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001823-1575381417789,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001823-1575381417789,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001854-1575381419637,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001854-1575381419637,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001830-1575381419139,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001830-1575381419139,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001840-1575381419369,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001840-1575381419369,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:56
phoneRawDataFile-20909000001814-1575380162876,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001814-1575380162876,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001814-1575380162876,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001812-1575380183448,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001812-1575380183448,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001812-1575380183448,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001745-1575380167332,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001745-1575380167332,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001745-1575380167332,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001778-1575380165935,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001778-1575380165935,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001778-1575380165935,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001726-1575380163945,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001726-1575380163945,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001726-1575380163945,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001760-1575380179831,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001760-1575380179831,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001760-1575380179831,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001729-1575380177829,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001729-1575380177829,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001729-1575380177829,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001754-1575380164034,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001754-1575380164034,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001754-1575380164034,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001781-1575380162367,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001781-1575380162367,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001781-1575380162367,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001743-1575380205514,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001743-1575380205514,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001743-1575380205514,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001804-1575380174440,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001804-1575380174440,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001804-1575380174440,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001811-1575380160180,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001811-1575380160180,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001811-1575380160180,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001773-1575380160245,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001773-1575380160245,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001773-1575380160245,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001752-1575380160129,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001752-1575380160129,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001752-1575380160129,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001803-1575380162302,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001803-1575380162302,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001803-1575380162302,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001765-1575380161034,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001765-1575380161034,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001738-1575380160268,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001738-1575380160268,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001799-1575380169314,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001799-1575380169314,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001720-1575380160016,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001720-1575380160016,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001780-1575380170099,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001780-1575380170099,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001788-1575380161275,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001788-1575380161275,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001749-1575380162743,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001749-1575380162743,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001722-1575380162603,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001722-1575380162603,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001733-1575380162116,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001733-1575380162116,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001772-1575380160149,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001772-1575380160149,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001791-1575380162467,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001791-1575380162467,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001728-1575380171495,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001728-1575380171495,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001751-1575380163392,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001751-1575380163392,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001792-1575380161024,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001792-1575380161024,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001805-1575380161375,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001805-1575380161375,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:36
phoneRawDataFile-20909000001736-1575380147503,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001736-1575380147503,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001736-1575380147503,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001782-1575380153235,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001782-1575380153235,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001782-1575380153235,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001766-1575380153469,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001766-1575380153469,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001766-1575380153469,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001753-1575380152594,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001753-1575380152594,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001753-1575380152594,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001740-1575380142902,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001740-1575380142902,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001740-1575380142902,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001796-1575380143168,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001796-1575380143168,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001796-1575380143168,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001747-1575380150441,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001747-1575380150441,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001747-1575380150441,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001771-1575380150184,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001771-1575380150184,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001771-1575380150184,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001735-1575380156052,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001735-1575380156052,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001735-1575380156052,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001797-1575380156564,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001797-1575380156564,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001797-1575380156564,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001813-1575380151675,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001813-1575380151675,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001813-1575380151675,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001817-1575380157867,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001817-1575380157867,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001817-1575380157867,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001739-1575380159566,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001739-1575380159566,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001739-1575380159566,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001725-1575380142589,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001725-1575380142589,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001725-1575380142589,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001819-1575380152693,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001819-1575380152693,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001819-1575380152693,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001762-1575380148030,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001762-1575380148030,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001762-1575380148030,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001756-1575380152288,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001756-1575380152288,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001756-1575380152288,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001789-1575380145463,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001789-1575380145463,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001789-1575380145463,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001741-1575380140265,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001741-1575380140265,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001741-1575380140265,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001761-1575380155081,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001761-1575380155081,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001761-1575380155081,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001807-1575380151272,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001807-1575380151272,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001807-1575380151272,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001818-1575380157847,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001818-1575380157847,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001818-1575380157847,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001810-1575380159998,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001810-1575380159998,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001810-1575380159998,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001800-1575380152685,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001800-1575380152685,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001800-1575380152685,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001730-1575380152552,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001730-1575380152552,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001730-1575380152552,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001790-1575380157988,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001790-1575380157988,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001790-1575380157988,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001775-1575380156982,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001775-1575380156982,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001775-1575380156982,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001757-1575380149749,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001757-1575380149749,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001757-1575380149749,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001755-1575380156086,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001755-1575380156086,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001755-1575380156086,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001764-1575380145502,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001764-1575380145502,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001764-1575380145502,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001737-1575380147511,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001737-1575380147511,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001734-1575380158209,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001734-1575380158209,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001794-1575380151117,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001794-1575380151117,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001786-1575380152321,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001786-1575380152321,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001798-1575380152484,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001798-1575380152484,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001742-1575380155756,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001742-1575380155756,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001724-1575380140466,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001724-1575380140466,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001767-1575380144634,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001767-1575380144634,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001732-1575380157497,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
phoneRawDataFile-20909000001732-1575380157497,Corrupt_zip_file,Corrupt folder error,2019-12-03 18:35
